arousalScore,trueArousal
0.1361,-1.0000
0.9465,1.0000
-0.5968,-1.0000
-0.6318,-1.0000
0.4437,-1.0000
-0.7297,-1.0000
1.0000,1.0000
-0.2982,-1.0000
0.9900,1.0000
0.8386,1.0000
-0.5425,-1.0000
0.8745,1.0000
0.7723,-1.0000
0.3287,-1.0000
-0.4120,-1.0000
0.9574,-1.0000
0.6800,1.0000
-0.3852,-1.0000
0.9487,1.0000
0.9893,1.0000
0.3861,1.0000
0.6423,1.0000
1.0000,1.0000
0.6307,-1.0000
1.0000,1.0000
0.5931,1.0000
0.3679,-1.0000
0.6465,1.0000
-0.4632,-1.0000
-0.6635,-1.0000
-0.0869,-1.0000
-0.7962,-1.0000
0.9574,1.0000
-0.6193,-1.0000
0.8485,1.0000
-0.3482,-1.0000
-0.6303,-1.0000
0.9029,1.0000
-0.9238,-1.0000
0.0150,-1.0000
0.7536,1.0000
-0.1003,1.0000
-0.4913,-1.0000
0.3123,-1.0000
0.4827,1.0000
-0.8071,-1.0000
0.8799,1.0000
1.0000,1.0000
0.5026,-1.0000
-0.4883,-1.0000
1.0000,1.0000
-0.1399,-1.0000
-0.6746,-1.0000
0.1438,-1.0000
0.8158,1.0000
1.0000,1.0000
-0.1038,-1.0000
-0.4845,-1.0000
0.9336,1.0000
0.6734,1.0000
-0.1104,-1.0000
0.4661,1.0000
-0.5651,-1.0000
0.9791,1.0000
-0.5198,-1.0000
0.2304,-1.0000
-0.4314,-1.0000
-0.5156,-1.0000
-0.0129,-1.0000
-0.3162,-1.0000
0.9791,1.0000
0.6734,-1.0000
0.6271,-1.0000
0.5407,1.0000
-0.4877,-1.0000
-0.4659,-1.0000
-0.2717,1.0000
-0.3091,-1.0000
-0.6300,-1.0000
0.9557,1.0000
-0.0050,-1.0000
0.2061,-1.0000
-0.5663,-1.0000
0.9692,1.0000
0.9592,1.0000
0.2280,1.0000
0.9565,-1.0000
0.8158,1.0000
-0.0257,-1.0000
-0.5066,-1.0000
0.6018,1.0000
-0.9565,-1.0000
0.9637,1.0000
0.8331,1.0000
0.9791,-1.0000
-0.8564,-1.0000
0.6779,1.0000
-0.7630,-1.0000
-0.5140,-1.0000
0.8893,1.0000
-0.0472,-1.0000
0.5800,1.0000
-0.6971,-1.0000
-0.1240,-1.0000
1.0000,1.0000
0.6427,1.0000
0.6465,1.0000
1.0000,1.0000
0.6899,1.0000
0.2738,-1.0000
0.6142,-1.0000
0.6278,1.0000
-0.1075,-1.0000
0.7776,1.0000
0.8549,1.0000
-0.0196,-1.0000
0.8942,1.0000
0.9779,1.0000
0.9557,1.0000
1.0000,1.0000
-0.7741,-1.0000
-0.5006,-1.0000
-0.4511,-1.0000
-0.5134,-1.0000
-0.6312,-1.0000
-0.6964,-1.0000
0.3940,-1.0000
-0.0595,-1.0000
0.0148,-1.0000
-0.3681,-1.0000
-0.7302,-1.0000
-0.0575,-1.0000
1.0000,1.0000
-0.7044,-1.0000
-0.7411,-1.0000
-0.0033,-1.0000
0.2818,1.0000
0.7623,1.0000
0.3385,1.0000
0.2713,-1.0000
-0.8175,-1.0000
-0.7628,-1.0000
-0.4070,-1.0000
0.4691,1.0000
0.6400,1.0000
-0.7511,-1.0000
0.9891,-1.0000
-0.4170,-1.0000
0.9336,1.0000
0.8331,1.0000
0.8165,1.0000
0.9029,1.0000
-0.6524,-1.0000
0.1571,-1.0000
0.1357,1.0000
-0.0996,-1.0000
-0.2801,-1.0000
-0.1981,-1.0000
0.5992,-1.0000
0.0628,1.0000
-0.1560,-1.0000
0.8082,1.0000
0.9779,1.0000
0.9225,1.0000
-0.4062,-1.0000
0.6553,1.0000
-0.7961,-1.0000
0.7044,1.0000
-0.2244,-1.0000
0.5136,1.0000
-0.3425,-1.0000
0.7841,1.0000
0.9557,1.0000
0.9108,1.0000
0.9238,-1.0000
-0.4143,-1.0000
0.9779,1.0000
-0.6611,-1.0000
0.9900,1.0000
-0.7714,-1.0000
0.6996,-1.0000
0.4658,-1.0000
-0.6420,-1.0000
-0.4248,-1.0000
0.0850,1.0000
-0.7851,-1.0000
0.6233,1.0000
0.9465,1.0000
-0.6636,-1.0000
0.8158,1.0000
-0.4279,-1.0000
-0.3962,-1.0000
0.9465,1.0000
-0.6746,-1.0000
-0.6310,-1.0000
-0.8585,-1.0000
-0.4288,-1.0000
-0.7521,-1.0000
0.8767,1.0000
-0.2396,-1.0000
-0.9565,-1.0000
-0.8367,-1.0000
1.0000,1.0000
1.0000,1.0000
-0.1120,-1.0000
0.4256,-1.0000
0.6806,1.0000
0.9336,1.0000
-0.5646,1.0000
-0.2210,-1.0000
-0.1149,1.0000
-0.2409,-1.0000
-0.6969,-1.0000
-0.3778,-1.0000
-0.8403,-1.0000
-0.1206,-1.0000
0.7560,1.0000
0.7656,1.0000
0.9336,1.0000
0.7587,1.0000
0.8714,1.0000
0.0812,1.0000
0.1943,-1.0000
-0.7852,-1.0000
1.0000,1.0000
0.9465,1.0000
0.8893,1.0000
1.0000,1.0000
-0.6746,-1.0000
-0.7961,-1.0000
0.2232,1.0000
0.7750,1.0000
-0.1892,-1.0000
0.4518,-1.0000
-0.5034,-1.0000
0.5436,-1.0000
0.2633,1.0000
-0.9129,-1.0000
0.8911,-1.0000
0.9138,1.0000
1.0000,1.0000
0.9238,1.0000
-0.2160,-1.0000
-0.2244,-1.0000
0.4113,-1.0000
-0.5904,-1.0000
0.5385,1.0000
1.0000,1.0000
-0.3383,-1.0000
0.1672,-1.0000
1.0000,1.0000
0.8049,1.0000
0.6346,1.0000
1.0000,1.0000
0.7950,1.0000
-0.9387,-1.0000
-0.5050,-1.0000
0.6211,1.0000
0.8563,1.0000
-0.2063,1.0000
0.7988,1.0000
0.2381,-1.0000
0.7117,1.0000
0.0861,-1.0000
-0.1657,1.0000
0.4132,-1.0000
-0.4369,-1.0000
0.8606,1.0000
-0.8072,-1.0000
-0.8912,-1.0000
0.8910,1.0000
0.0560,-1.0000
0.4800,1.0000
0.9521,1.0000
-0.1124,1.0000
-0.5210,-1.0000
0.6248,1.0000
0.9465,1.0000
0.9891,-1.0000
0.4633,-1.0000
0.9265,1.0000
1.0000,1.0000
0.9336,1.0000
-0.6304,-1.0000
-0.9559,-1.0000
-0.7522,-1.0000
0.9574,1.0000
0.8714,1.0000
-0.3712,-1.0000
-0.3215,-1.0000
0.1883,1.0000
0.4228,-1.0000
0.5016,-1.0000
-0.7169,-1.0000
0.4412,-1.0000
0.3651,1.0000
0.2045,1.0000
0.9336,1.0000
-0.5158,-1.0000
0.5959,-1.0000
0.8383,1.0000
0.9138,-1.0000
0.4521,1.0000
-0.5738,-1.0000
-0.7712,-1.0000
0.6662,1.0000
-0.6971,-1.0000
0.7360,1.0000
-0.7300,-1.0000
0.7044,1.0000
0.7453,1.0000
0.9900,1.0000
-0.5651,-1.0000
0.9336,1.0000
0.9336,1.0000
0.8020,1.0000
-0.2690,-1.0000
-0.7411,-1.0000
-0.7244,-1.0000
-0.7522,-1.0000
0.9302,1.0000
0.4466,1.0000
0.1060,-1.0000
0.0816,-1.0000
-0.7522,-1.0000
-0.5746,-1.0000
0.8786,1.0000
-0.6488,-1.0000
0.1040,1.0000
-0.3227,-1.0000
0.4691,1.0000
0.8640,1.0000
-0.1328,-1.0000
0.2029,-1.0000
-0.5541,-1.0000
0.9336,1.0000
1.0000,1.0000
0.3192,-1.0000
0.5468,1.0000
0.8811,1.0000
0.7560,1.0000
0.8593,1.0000
0.8063,1.0000
-0.5980,-1.0000
0.1204,-1.0000
-0.2393,-1.0000
0.1671,-1.0000
0.2357,-1.0000
1.0000,1.0000
-0.6611,-1.0000
0.0781,-1.0000
0.9336,1.0000
-0.4660,-1.0000
-0.8268,-1.0000
-0.0667,1.0000
-0.5861,-1.0000
0.4056,1.0000
0.7315,1.0000
0.8020,1.0000
-0.4715,-1.0000
0.8594,1.0000
-0.3669,-1.0000
0.5727,1.0000
0.9673,1.0000
-0.3852,-1.0000
-0.0529,-1.0000
-0.5968,-1.0000
0.7776,1.0000
0.7894,1.0000
0.7107,1.0000
0.6707,1.0000
0.9900,1.0000
1.0000,1.0000
0.7526,1.0000
-0.3479,-1.0000
0.9674,1.0000
0.6433,-1.0000
0.5130,1.0000
0.7769,1.0000
-0.5426,-1.0000
-0.8041,-1.0000
-0.9609,-1.0000
0.6355,1.0000
-0.4134,-1.0000
-0.1766,-1.0000
0.7584,1.0000
-0.1510,-1.0000
0.8893,1.0000
0.7035,1.0000
0.5497,1.0000
0.9891,1.0000
-0.5211,-1.0000
-0.8585,-1.0000
-0.0999,1.0000
0.5422,1.0000
0.7641,-1.0000
-0.2990,-1.0000
0.8576,1.0000
-0.8259,-1.0000
-0.0787,-1.0000
-0.6518,-1.0000
-0.6988,-1.0000
-0.5955,-1.0000
-0.2603,-1.0000
0.2481,1.0000
-0.9020,-1.0000
0.9900,1.0000
-0.4678,-1.0000
-0.1896,-1.0000
-0.7961,-1.0000
-0.4331,-1.0000
-0.0900,-1.0000
0.8531,1.0000
0.7914,1.0000
0.9075,1.0000
-0.7411,-1.0000
-0.8149,-1.0000
-0.5693,-1.0000
0.4490,-1.0000
0.2917,1.0000
-0.7411,-1.0000
0.9450,1.0000
-0.2151,-1.0000
0.8714,1.0000
-0.7570,-1.0000
0.5708,1.0000
-0.5418,-1.0000
-0.7328,-1.0000
0.9098,1.0000
0.4857,-1.0000
1.0000,1.0000
-0.4426,-1.0000
0.7584,1.0000
-0.4643,-1.0000
0.6249,-1.0000
-0.5567,-1.0000
-0.7742,-1.0000
0.7914,1.0000
-0.0424,1.0000
0.9692,1.0000
0.6298,1.0000
-0.6966,-1.0000
0.2202,-1.0000
0.9922,1.0000
-0.2261,-1.0000
-0.3295,-1.0000
0.5683,1.0000
-0.7791,-1.0000
-0.6418,-1.0000
-0.4589,-1.0000
-0.7886,-1.0000
-0.7299,-1.0000
0.8593,1.0000
0.1998,1.0000
-0.5103,-1.0000
0.6663,1.0000
-0.3588,-1.0000
0.6898,1.0000
-0.6967,-1.0000
0.3629,1.0000
0.5683,-1.0000
-0.1676,-1.0000
-0.5095,-1.0000
-0.5956,-1.0000
0.4152,-1.0000
-0.1098,-1.0000
-0.3084,-1.0000
1.0000,1.0000
0.0886,-1.0000
0.9465,1.0000
0.6930,1.0000
-0.5750,-1.0000
1.0000,1.0000
0.9900,1.0000
0.4322,-1.0000
0.2563,-1.0000
0.6717,-1.0000
0.7496,-1.0000
0.8402,-1.0000
-0.7690,-1.0000
-0.3032,-1.0000
0.8745,1.0000
-0.4981,-1.0000
0.6863,-1.0000
0.8050,1.0000
-0.7851,-1.0000
0.9544,1.0000
-0.5267,-1.0000
1.0000,1.0000
0.8232,1.0000
0.9791,1.0000
0.4633,-1.0000
0.9557,1.0000
0.7497,1.0000
0.2767,-1.0000
0.8594,1.0000
-0.4014,-1.0000
0.7347,1.0000
-0.5537,-1.0000
-0.4516,-1.0000
-0.3550,-1.0000
0.9471,1.0000
0.9533,1.0000
0.1986,1.0000
-0.5928,-1.0000
-0.8072,-1.0000
-0.1201,-1.0000
-0.4321,-1.0000
-0.7322,-1.0000
-0.4568,-1.0000
0.5135,-1.0000
-0.5866,-1.0000
0.8020,1.0000
0.9574,1.0000
0.7831,1.0000
-0.2399,-1.0000
0.3485,-1.0000
-0.2020,-1.0000
0.7097,1.0000
0.5089,1.0000
0.3933,1.0000
0.8714,1.0000
0.7594,1.0000
0.7297,1.0000
-0.7522,-1.0000
-0.1026,1.0000
0.7750,1.0000
0.6884,1.0000
0.9888,1.0000
0.8379,-1.0000
-0.6189,-1.0000
0.2529,1.0000
1.0000,1.0000
0.9893,1.0000
0.3000,1.0000
-0.9565,-1.0000
0.7940,1.0000
0.9181,1.0000
-0.9238,-1.0000
0.9779,1.0000
0.8112,1.0000
-0.5872,-1.0000
0.7719,-1.0000
1.0000,1.0000
0.9557,1.0000
0.0959,-1.0000
-0.1595,-1.0000
-0.1623,-1.0000
-0.6636,-1.0000
0.5625,1.0000
0.4848,1.0000
-0.6045,-1.0000
0.7624,1.0000
-0.1790,-1.0000
0.6220,1.0000
1.0000,1.0000
0.6505,1.0000
-0.4850,-1.0000
0.8394,1.0000
-0.2233,-1.0000
-0.4516,-1.0000
-0.4666,-1.0000
0.1005,-1.0000
0.7996,1.0000
-0.2407,-1.0000
0.8607,-1.0000
-0.5646,-1.0000
0.3558,1.0000
-0.0323,-1.0000
-0.6746,-1.0000
-0.4586,-1.0000
1.0000,1.0000
-0.4881,-1.0000
0.5608,1.0000
-0.3258,-1.0000
-0.1101,1.0000
0.8630,1.0000
0.2293,1.0000
-0.0421,1.0000
-0.2274,-1.0000
0.4122,-1.0000
0.3793,-1.0000
-0.5206,-1.0000
-0.4431,-1.0000
0.9147,1.0000
1.0000,1.0000
-0.1619,-1.0000
-0.7191,-1.0000
0.8359,1.0000
0.6962,1.0000
0.8866,1.0000
-0.4841,-1.0000
0.9138,1.0000
0.9003,1.0000
0.3107,1.0000
1.0000,1.0000
-0.8494,-1.0000
0.7613,-1.0000
-0.2710,-1.0000
0.7296,1.0000
0.8351,-1.0000
0.0659,1.0000
-0.2371,-1.0000
0.6893,1.0000
-0.5970,-1.0000
0.4288,1.0000
-0.7961,-1.0000
-0.5196,-1.0000
-0.7292,-1.0000
0.9557,1.0000
1.0000,1.0000
0.3108,1.0000
0.3513,-1.0000
0.8020,1.0000
0.9565,1.0000
-0.7742,-1.0000
-0.5861,-1.0000
-0.9782,-1.0000
0.9689,1.0000
-0.4700,-1.0000
-0.7520,-1.0000
1.0000,1.0000
-0.7191,-1.0000
0.9779,1.0000
0.4492,1.0000
-0.7080,-1.0000
0.7739,1.0000
0.9098,1.0000
0.0911,-1.0000
-0.7075,-1.0000
-0.4111,1.0000
-0.2161,-1.0000
-0.6413,-1.0000
-0.2498,-1.0000
0.4929,1.0000
-0.0641,1.0000
-0.1893,-1.0000
-0.7164,-1.0000
