disclosure,time,valence,arousal
P02_self_disclosure_pos1.wav,95,51.333333333333336,52.666666666666664
P02_self_disclosure_pos1.wav,96,52,52.666666666666664
P02_self_disclosure_pos1.wav,97,52,52.666666666666664
P02_self_disclosure_pos1.wav,98,52,52.666666666666664
P02_self_disclosure_pos1.wav,99,52,52.666666666666664
P02_self_disclosure_pos1.wav,100,54.333333333333336,52.666666666666664
P02_self_disclosure_pos1.wav,101,58.333333333333336,52.666666666666664
P02_self_disclosure_pos1.wav,102,61,53.666666666666664
P02_self_disclosure_pos1.wav,103,61,55
P02_self_disclosure_pos1.wav,104,61.333333333333336,55
P02_self_disclosure_pos1.wav,105,61.333333333333336,55.333333333333336
P02_self_disclosure_pos1.wav,106,62,56.333333333333336
P02_self_disclosure_pos1.wav,107,60,58.333333333333336
P02_self_disclosure_pos1.wav,108,58.333333333333336,60.333333333333336
P02_self_disclosure_pos1.wav,109,58.333333333333336,61.333333333333336
P02_self_disclosure_pos1.wav,110,58,62.333333333333336
P02_self_disclosure_pos1.wav,111,58,62.333333333333336
P02_self_disclosure_pos1.wav,112,58,62.666666666666664
P02_self_disclosure_pos1.wav,113,58,62.666666666666664
P02_self_disclosure_pos1.wav,114,57.333333333333336,63.333333333333336
P02_self_disclosure_pos1.wav,115,57.333333333333336,64.33333333333333
P02_self_disclosure_pos1.wav,116,56,65
P02_self_disclosure_pos1.wav,117,54,65.33333333333333
P02_self_disclosure_pos1.wav,118,52,65.33333333333333
P02_self_disclosure_pos1.wav,119,49.666666666666664,65.33333333333333
P02_self_disclosure_pos1.wav,120,47.666666666666664,65.33333333333333
P02_self_disclosure_pos1.wav,121,47.666666666666664,65.33333333333333
P02_self_disclosure_pos1.wav,122,47.333333333333336,65.33333333333333
P02_self_disclosure_pos1.wav,123,47.333333333333336,65.33333333333333
P02_self_disclosure_pos1.wav,124,47,65.33333333333333
P02_self_disclosure_pos1.wav,125,46,65.33333333333333
P02_self_disclosure_pos1.wav,126,46,65.33333333333333
P02_self_disclosure_pos1.wav,127,46,65.33333333333333
P02_self_disclosure_pos1.wav,128,46,65.33333333333333
P02_self_disclosure_pos1.wav,129,46.666666666666664,65.33333333333333
P02_self_disclosure_pos1.wav,130,46.666666666666664,66.33333333333333
P02_self_disclosure_pos1.wav,131,46.666666666666664,66
P02_self_disclosure_pos1.wav,132,47.333333333333336,66.33333333333333
P02_self_disclosure_pos1.wav,133,48.333333333333336,66.33333333333333
P02_self_disclosure_pos1.wav,134,49.333333333333336,66.66666666666667
P02_self_disclosure_pos1.wav,135,50,66.66666666666667
P02_self_disclosure_pos1.wav,136,50.666666666666664,66.66666666666667
P02_self_disclosure_pos1.wav,137,50.666666666666664,66.66666666666667
P02_self_disclosure_pos1.wav,138,50.666666666666664,67.33333333333333
P02_self_disclosure_pos1.wav,139,50.666666666666664,67.33333333333333
P02_self_disclosure_pos1.wav,140,50.666666666666664,67.33333333333333
P02_self_disclosure_pos1.wav,141,50.666666666666664,67.33333333333333
P02_self_disclosure_pos1.wav,142,50.666666666666664,67.66666666666667
P02_self_disclosure_pos1.wav,143,50.666666666666664,69.66666666666667
P02_self_disclosure_pos1.wav,144,50.666666666666664,71.66666666666667
P02_self_disclosure_pos1.wav,145,50.666666666666664,73
P02_self_disclosure_pos1.wav,146,50.666666666666664,72.66666666666667
P02_self_disclosure_pos1.wav,147,50.666666666666664,72
P02_self_disclosure_pos1.wav,148,50.666666666666664,72
P02_self_disclosure_pos1.wav,149,50.666666666666664,72
P02_self_disclosure_pos1.wav,150,50.666666666666664,72
P02_self_disclosure_pos1.wav,151,50.333333333333336,72
P02_self_disclosure_pos1.wav,152,50.333333333333336,71
P02_self_disclosure_pos1.wav,153,50.666666666666664,69
P02_self_disclosure_pos1.wav,154,50.666666666666664,67.66666666666667
P02_self_disclosure_pos1.wav,155,50.666666666666664,69
P02_self_disclosure_pos1.wav,156,50.666666666666664,70.33333333333333
P02_self_disclosure_pos1.wav,157,50.666666666666664,70.33333333333333
P02_self_disclosure_pos1.wav,158,50.666666666666664,70
P02_self_disclosure_pos1.wav,159,50.666666666666664,69.33333333333333
P02_self_disclosure_pos1.wav,160,50.666666666666664,69.33333333333333
P02_self_disclosure_pos1.wav,161,50.666666666666664,69.33333333333333
P02_self_disclosure_pos1.wav,162,50.666666666666664,69.33333333333333
P02_self_disclosure_pos1.wav,163,50.666666666666664,68.66666666666667
P02_self_disclosure_pos1.wav,164,50.666666666666664,67.33333333333333
P02_self_disclosure_pos1.wav,165,50.666666666666664,65
P02_self_disclosure_pos1.wav,166,51.666666666666664,65.33333333333333
P02_self_disclosure_pos1.wav,167,53.333333333333336,67.33333333333333
P02_self_disclosure_pos1.wav,168,55.333333333333336,70.66666666666667
P02_self_disclosure_pos1.wav,169,58,73.66666666666667
P02_self_disclosure_pos1.wav,170,58,75.66666666666667
P02_self_disclosure_pos1.wav,171,58.333333333333336,75.66666666666667
P02_self_disclosure_pos1.wav,172,57,76
P02_self_disclosure_pos1.wav,173,57,76
P02_self_disclosure_pos1.wav,174,57.333333333333336,76.33333333333333
P02_self_disclosure_pos1.wav,175,60,77.33333333333333
P02_self_disclosure_pos1.wav,176,63.333333333333336,77.66666666666667
P02_self_disclosure_pos1.wav,177,67,78
P02_self_disclosure_pos1.wav,178,68.66666666666667,78
P02_self_disclosure_pos1.wav,179,68.66666666666667,78
P02_self_disclosure_pos1.wav,180,68.66666666666667,78
P02_self_disclosure_pos1.wav,181,68.66666666666667,78
P02_self_disclosure_pos1.wav,182,68.66666666666667,78
P06_self_disclosure_neg1.wav,0,50,50
P06_self_disclosure_neg1.wav,1,50,50
P06_self_disclosure_neg1.wav,2,50,50
P06_self_disclosure_neg1.wav,3,50,50
P06_self_disclosure_neg1.wav,4,50,50
P06_self_disclosure_neg1.wav,5,50,50
P06_self_disclosure_neg1.wav,6,50,50
P06_self_disclosure_neg1.wav,7,50,49.333333333333336
P06_self_disclosure_neg1.wav,8,50,47.666666666666664
P06_self_disclosure_neg1.wav,9,50,47
P06_self_disclosure_neg1.wav,10,50,44.666666666666664
P06_self_disclosure_neg1.wav,11,49.333333333333336,41
P06_self_disclosure_neg1.wav,12,49.333333333333336,35
P06_self_disclosure_neg1.wav,13,49.333333333333336,28.666666666666668
P06_self_disclosure_neg1.wav,14,48.666666666666664,24.666666666666668
P06_self_disclosure_neg1.wav,15,48,22.666666666666668
P06_self_disclosure_neg1.wav,16,48,22.333333333333332
P06_self_disclosure_neg1.wav,17,46.666666666666664,22.333333333333332
P06_self_disclosure_neg1.wav,18,44.666666666666664,22.333333333333332
P06_self_disclosure_neg1.wav,19,42.333333333333336,21.333333333333332
P06_self_disclosure_neg1.wav,20,41.666666666666664,20.666666666666668
P06_self_disclosure_neg1.wav,21,40.666666666666664,20.666666666666668
P06_self_disclosure_neg1.wav,22,40.333333333333336,20.666666666666668
P06_self_disclosure_neg1.wav,23,40.333333333333336,22
P06_self_disclosure_neg1.wav,24,40,23.666666666666668
P06_self_disclosure_neg1.wav,25,39.333333333333336,24.333333333333332
P06_self_disclosure_neg1.wav,26,39.333333333333336,24
P06_self_disclosure_neg1.wav,27,39.333333333333336,24
P06_self_disclosure_neg1.wav,28,38.666666666666664,24
P06_self_disclosure_neg1.wav,29,37.333333333333336,24
P06_self_disclosure_neg1.wav,30,35,24
P06_self_disclosure_neg1.wav,31,32.666666666666664,25.666666666666668
P06_self_disclosure_neg1.wav,32,32,27
P06_self_disclosure_neg1.wav,33,30.333333333333332,27.666666666666668
P06_self_disclosure_neg1.wav,34,31,28.333333333333332
P06_self_disclosure_neg1.wav,35,30,26.333333333333332
P06_self_disclosure_neg1.wav,36,29.333333333333332,26.333333333333332
P06_self_disclosure_neg1.wav,37,28.666666666666668,25.333333333333332
P06_self_disclosure_neg1.wav,38,28,25.333333333333332
P06_self_disclosure_neg1.wav,39,26.666666666666668,25.333333333333332
P06_self_disclosure_neg1.wav,40,25.666666666666668,25.333333333333332
P06_self_disclosure_neg1.wav,41,22.952380952380953,25.333333333333332
P06_self_disclosure_neg1.wav,42,22.952380952380953,25
P06_self_disclosure_neg1.wav,43,22,24
P06_self_disclosure_neg1.wav,44,22,23.333333333333332
P06_self_disclosure_neg1.wav,45,22,23.333333333333332
P06_self_disclosure_neg1.wav,46,21.333333333333332,24
P06_self_disclosure_neg1.wav,47,21.333333333333332,24.666666666666668
P06_self_disclosure_neg1.wav,48,21.666666666666668,25.333333333333332
P06_self_disclosure_neg1.wav,49,23,26
P06_self_disclosure_neg1.wav,50,24,28
P06_self_disclosure_neg1.wav,51,25,30.333333333333332
P06_self_disclosure_neg1.wav,52,26.333333333333332,30.333333333333332
P06_self_disclosure_neg1.wav,53,27.333333333333332,30.666666666666668
P06_self_disclosure_neg1.wav,54,27.333333333333332,30.666666666666668
P06_self_disclosure_neg1.wav,55,27.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,56,27.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,57,27.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,58,27.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,59,27.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,60,27.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,61,27.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,62,27.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,63,27.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,64,26.666666666666668,31.333333333333332
P06_self_disclosure_neg1.wav,65,25.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,66,24,31.333333333333332
P06_self_disclosure_neg1.wav,67,22.333333333333332,31.333333333333332
P06_self_disclosure_neg1.wav,68,21,30.666666666666668
P06_self_disclosure_neg1.wav,69,19.666666666666668,30.666666666666668
P06_self_disclosure_neg1.wav,70,19.666666666666668,30.666666666666668
P06_self_disclosure_neg1.wav,71,18.666666666666668,30.666666666666668
P06_self_disclosure_neg1.wav,72,18.666666666666668,30.666666666666668
P06_self_disclosure_neg1.wav,73,19.333333333333332,30.666666666666668
P06_self_disclosure_neg1.wav,74,20.666666666666668,30.666666666666668
P06_self_disclosure_neg1.wav,75,19.666666666666668,32
P06_self_disclosure_neg1.wav,76,19.666666666666668,32.666666666666664
P06_self_disclosure_neg1.wav,77,19.333333333333332,34
P06_self_disclosure_neg1.wav,78,19.333333333333332,37.333333333333336
P06_self_disclosure_neg1.wav,79,19.333333333333332,41.666666666666664
P06_self_disclosure_neg1.wav,80,19.333333333333332,45.666666666666664
P06_self_disclosure_neg1.wav,81,19.333333333333332,45.666666666666664
P06_self_disclosure_neg1.wav,82,19.333333333333332,46.666666666666664
P06_self_disclosure_neg1.wav,83,19.333333333333332,47.333333333333336
P06_self_disclosure_neg1.wav,84,19.333333333333332,47.333333333333336
P06_self_disclosure_neg1.wav,85,19.333333333333332,47.333333333333336
P06_self_disclosure_neg1.wav,86,19.333333333333332,48
P06_self_disclosure_neg1.wav,87,19.333333333333332,48.666666666666664
P06_self_disclosure_neg1.wav,88,19.333333333333332,49.333333333333336
P06_self_disclosure_neg1.wav,89,19.333333333333332,50.333333333333336
P06_self_disclosure_neg1.wav,90,19.333333333333332,50.333333333333336
P06_self_disclosure_neg1.wav,91,20,51.666666666666664
P06_self_disclosure_neg1.wav,92,20,53
P06_self_disclosure_neg1.wav,93,20,53
P06_self_disclosure_neg1.wav,94,20,54
P06_self_disclosure_neg1.wav,95,20,53
P06_self_disclosure_neg1.wav,96,20,50.666666666666664
P06_self_disclosure_neg1.wav,97,20,49
P06_self_disclosure_neg1.wav,98,20,47.333333333333336
P06_self_disclosure_neg1.wav,99,20,46.666666666666664
P06_self_disclosure_neg1.wav,100,20,46
P06_self_disclosure_neg1.wav,101,20,45.333333333333336
P06_self_disclosure_neg1.wav,102,20.333333333333332,45.333333333333336
P06_self_disclosure_neg1.wav,103,21.333333333333332,45.333333333333336
P06_self_disclosure_neg1.wav,104,21.333333333333332,44.666666666666664
P06_self_disclosure_neg1.wav,105,21.666666666666668,43.333333333333336
P06_self_disclosure_neg1.wav,106,21.333333333333332,42
P06_self_disclosure_neg1.wav,107,21.666666666666668,41
P06_self_disclosure_neg1.wav,108,21.333333333333332,41
P06_self_disclosure_neg1.wav,109,21.333333333333332,39.666666666666664
P06_self_disclosure_neg1.wav,110,21.333333333333332,39.666666666666664
P06_self_disclosure_neg1.wav,111,21.333333333333332,40
P06_self_disclosure_neg1.wav,112,21,41.666666666666664
P06_self_disclosure_neg1.wav,113,21,41.333333333333336
P06_self_disclosure_neg1.wav,114,20.666666666666668,42
P06_self_disclosure_neg1.wav,115,20.666666666666668,42
P06_self_disclosure_neg1.wav,116,20.666666666666668,42
P06_self_disclosure_neg1.wav,117,20.666666666666668,42
P06_self_disclosure_neg1.wav,118,20.666666666666668,42
P06_self_disclosure_neg1.wav,119,20.666666666666668,42
P06_self_disclosure_neg1.wav,120,20,42
P06_self_disclosure_neg1.wav,121,19,42
P06_self_disclosure_neg1.wav,122,18,42
P06_self_disclosure_neg1.wav,123,18,42.333333333333336
P06_self_disclosure_neg1.wav,124,19,43.333333333333336
P06_self_disclosure_neg1.wav,125,20,43.333333333333336
P06_self_disclosure_neg1.wav,126,20,43.333333333333336
P06_self_disclosure_neg1.wav,127,20,43.333333333333336
P06_self_disclosure_neg1.wav,128,20,43.333333333333336
P06_self_disclosure_neg1.wav,129,20,43.333333333333336
P06_self_disclosure_neg1.wav,130,20,43.333333333333336
P06_self_disclosure_neg1.wav,131,20,43.333333333333336
P06_self_disclosure_neg1.wav,132,20,43.333333333333336
P06_self_disclosure_neg1.wav,133,20,44
P06_self_disclosure_neg1.wav,134,20,44.666666666666664
P06_self_disclosure_neg1.wav,135,20,44.666666666666664
P06_self_disclosure_neg1.wav,136,20,44.666666666666664
P06_self_disclosure_neg1.wav,137,20.333333333333332,44.666666666666664
P06_self_disclosure_neg1.wav,138,20.333333333333332,44.666666666666664
P06_self_disclosure_neg1.wav,139,20.666666666666668,44.666666666666664
P06_self_disclosure_neg1.wav,140,20.666666666666668,43.666666666666664
P06_self_disclosure_neg1.wav,141,20.666666666666668,43.666666666666664
P06_self_disclosure_neg1.wav,142,20.666666666666668,44.333333333333336
P06_self_disclosure_neg1.wav,143,20.666666666666668,46
P06_self_disclosure_neg1.wav,144,20.666666666666668,47.666666666666664
P06_self_disclosure_neg1.wav,145,20.666666666666668,48.666666666666664
P06_self_disclosure_neg1.wav,146,20.666666666666668,49
P06_self_disclosure_neg1.wav,147,20.666666666666668,51.333333333333336
P06_self_disclosure_neg1.wav,148,22.333333333333332,54.666666666666664
P06_self_disclosure_neg1.wav,149,23.333333333333332,56.333333333333336
P06_self_disclosure_neg1.wav,150,25.333333333333332,56.333333333333336
P06_self_disclosure_neg1.wav,151,27.333333333333332,57
P06_self_disclosure_neg1.wav,152,29.333333333333332,58.333333333333336
P06_self_disclosure_neg1.wav,153,31.333333333333332,60.666666666666664
P06_self_disclosure_neg1.wav,154,33.333333333333336,60.666666666666664
P06_self_disclosure_neg1.wav,155,35.333333333333336,62
P06_self_disclosure_neg1.wav,156,36.666666666666664,62
P06_self_disclosure_neg1.wav,157,36.666666666666664,62
P06_self_disclosure_neg1.wav,158,36.333333333333336,61.333333333333336
P06_self_disclosure_neg1.wav,159,34.666666666666664,59.666666666666664
P06_self_disclosure_neg1.wav,160,32.666666666666664,56.333333333333336
P06_self_disclosure_neg1.wav,161,32.666666666666664,53
P06_self_disclosure_neg1.wav,162,32.666666666666664,51.333333333333336
P06_self_disclosure_neg1.wav,163,31.666666666666668,51.333333333333336
P06_self_disclosure_neg1.wav,164,30,50
P06_self_disclosure_neg1.wav,165,30,50
P06_self_disclosure_neg1.wav,166,29.333333333333332,50
P06_self_disclosure_neg1.wav,167,29.333333333333332,50.666666666666664
P06_self_disclosure_neg1.wav,168,30.666666666666668,51.333333333333336
P06_self_disclosure_neg1.wav,169,32.666666666666664,52
P06_self_disclosure_neg1.wav,170,34.666666666666664,52.666666666666664
P06_self_disclosure_neg1.wav,171,36,54
P06_self_disclosure_neg1.wav,172,35.333333333333336,56
P06_self_disclosure_neg1.wav,173,34.666666666666664,56
P06_self_disclosure_neg1.wav,174,34.666666666666664,56.333333333333336
P06_self_disclosure_neg1.wav,175,34.666666666666664,57.333333333333336
P06_self_disclosure_neg1.wav,176,34.666666666666664,57.333333333333336
P06_self_disclosure_neg1.wav,177,34.666666666666664,57.333333333333336
P06_self_disclosure_neg1.wav,178,34.666666666666664,57.333333333333336
P06_self_disclosure_neg1.wav,179,34.666666666666664,55
P06_self_disclosure_neg1.wav,180,34.666666666666664,51
P06_self_disclosure_neg1.wav,181,34.666666666666664,51
P06_self_disclosure_neg1.wav,182,34.666666666666664,51
P08_self_disclosure_pos1.wav,0,50,50
P08_self_disclosure_pos1.wav,1,50,50
P08_self_disclosure_pos1.wav,2,50,50
P08_self_disclosure_pos1.wav,3,50,50
P08_self_disclosure_pos1.wav,4,50,50
P08_self_disclosure_pos1.wav,5,50,50
P08_self_disclosure_pos1.wav,6,50,50
P08_self_disclosure_pos1.wav,7,50.666666666666664,50
P08_self_disclosure_pos1.wav,8,51.333333333333336,48.333333333333336
P08_self_disclosure_pos1.wav,9,52.666666666666664,48.333333333333336
P08_self_disclosure_pos1.wav,10,52.666666666666664,47.333333333333336
P08_self_disclosure_pos1.wav,11,54,49.666666666666664
P08_self_disclosure_pos1.wav,12,54,49.666666666666664
P08_self_disclosure_pos1.wav,13,53.666666666666664,52.333333333333336
P08_self_disclosure_pos1.wav,14,54,54
P08_self_disclosure_pos1.wav,15,56,56.666666666666664
P08_self_disclosure_pos1.wav,16,59,58.333333333333336
P08_self_disclosure_pos1.wav,17,59.666666666666664,60
P08_self_disclosure_pos1.wav,18,60,61.333333333333336
P08_self_disclosure_pos1.wav,19,60,62
P08_self_disclosure_pos1.wav,20,60,62.666666666666664
P08_self_disclosure_pos1.wav,21,60,62.666666666666664
P08_self_disclosure_pos1.wav,22,60,62.666666666666664
P08_self_disclosure_pos1.wav,23,60.333333333333336,62.666666666666664
P08_self_disclosure_pos1.wav,24,60.333333333333336,62.666666666666664
P08_self_disclosure_pos1.wav,25,60.666666666666664,62.666666666666664
P08_self_disclosure_pos1.wav,26,60.666666666666664,62.666666666666664
P08_self_disclosure_pos1.wav,27,60.666666666666664,62.666666666666664
P08_self_disclosure_pos1.wav,28,60.666666666666664,62.666666666666664
P08_self_disclosure_pos1.wav,29,60.666666666666664,62.666666666666664
P08_self_disclosure_pos1.wav,30,60.666666666666664,62.666666666666664
P08_self_disclosure_pos1.wav,31,60.666666666666664,63.333333333333336
P08_self_disclosure_pos1.wav,32,60.333333333333336,66.33333333333333
P08_self_disclosure_pos1.wav,33,60.666666666666664,68
P08_self_disclosure_pos1.wav,34,60,68
P08_self_disclosure_pos1.wav,35,59,68
P08_self_disclosure_pos1.wav,36,57.666666666666664,68
P08_self_disclosure_pos1.wav,37,58,68.66666666666667
P08_self_disclosure_pos1.wav,38,58,68.66666666666667
P08_self_disclosure_pos1.wav,39,59.333333333333336,68.66666666666667
P08_self_disclosure_pos1.wav,40,61.666666666666664,69
P08_self_disclosure_pos1.wav,41,64,70
P08_self_disclosure_pos1.wav,42,66.33333333333333,70.66666666666667
P08_self_disclosure_pos1.wav,43,68,70.66666666666667
P08_self_disclosure_pos1.wav,44,68.66666666666667,70.66666666666667
P08_self_disclosure_pos1.wav,45,68.66666666666667,70.66666666666667
P08_self_disclosure_pos1.wav,46,68.66666666666667,70.66666666666667
P08_self_disclosure_pos1.wav,47,68.66666666666667,70.66666666666667
P08_self_disclosure_pos1.wav,48,70,71.66666666666667
P08_self_disclosure_pos1.wav,49,71.33333333333333,73.33333333333333
P08_self_disclosure_pos1.wav,50,72.66666666666667,76
P08_self_disclosure_pos1.wav,51,74.66666666666667,76
P08_self_disclosure_pos1.wav,52,76,76.66666666666667
P08_self_disclosure_pos1.wav,53,77.33333333333333,77.66666666666667
P08_self_disclosure_pos1.wav,54,79.33333333333333,77.66666666666667
P08_self_disclosure_pos1.wav,55,80.66666666666667,76.33333333333333
P08_self_disclosure_pos1.wav,56,81.33333333333333,76.33333333333333
P08_self_disclosure_pos1.wav,57,81.33333333333333,76
P08_self_disclosure_pos1.wav,58,81.33333333333333,76
P08_self_disclosure_pos1.wav,59,81.33333333333333,76
P08_self_disclosure_pos1.wav,60,81.33333333333333,75.33333333333333
P08_self_disclosure_pos1.wav,61,79.33333333333333,74
P08_self_disclosure_pos1.wav,62,75.66666666666667,71.33333333333333
P08_self_disclosure_pos1.wav,63,73.33333333333333,68.33333333333333
P08_self_disclosure_pos1.wav,64,73.33333333333333,67
P08_self_disclosure_pos1.wav,65,73.33333333333333,68
P08_self_disclosure_pos1.wav,66,73.33333333333333,66
P08_self_disclosure_pos1.wav,67,73.33333333333333,66
P08_self_disclosure_pos1.wav,68,73.33333333333333,65.33333333333333
P08_self_disclosure_pos1.wav,69,73.33333333333333,65.33333333333333
P08_self_disclosure_pos1.wav,70,73.33333333333333,65.33333333333333
P08_self_disclosure_pos1.wav,71,73.33333333333333,65.33333333333333
P08_self_disclosure_pos1.wav,72,73.33333333333333,65.33333333333333
P08_self_disclosure_pos1.wav,73,73.33333333333333,65.33333333333333
P08_self_disclosure_pos1.wav,74,73.66666666666667,65.33333333333333
P08_self_disclosure_pos1.wav,75,73.66666666666667,65.33333333333333
P08_self_disclosure_pos1.wav,76,74,66.33333333333333
P08_self_disclosure_pos1.wav,77,75.33333333333333,67
P08_self_disclosure_pos1.wav,78,77,69
P08_self_disclosure_pos1.wav,79,81,72
P08_self_disclosure_pos1.wav,80,83.66666666666667,74
P08_self_disclosure_pos1.wav,81,84.66666666666667,75.33333333333333
P08_self_disclosure_pos1.wav,82,85,75.33333333333333
